Entry,Gene names  (primary ),Ambig,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
P77965,rpoB,No,ATPnarrow_T,-0.33889039515521496,0.1002061107778928,-3.381933422267697,6,0.014822384989700232,0.0787443524320203,NA,0,0
P73636,rpsF,No,ATPnarrow_T,-0.044616786197376204,0.2876045609643046,-0.15513240140483628,6,0.8818041837108523,0.9240947925214749,NA,0,0
P73178,NA,No,ATPnarrow_T,-0.15945662647365888,0.148982430384654,-1.0703049081825409,6,0.32563643992945335,0.4553270866570885,NA,0,0
P74061,rpe,No,ATPnarrow_T,0.14455956101961492,0.11436792066395748,1.2639869657538698,6,0.2531195411519991,0.38741247207615953,NA,0,0
P73592,NA,No,ATPnarrow_T,0.4107427974519657,0.18094199027030555,2.2700247567652228,6,0.06366554935306468,0.15890171868332648,NA,0,0
P74643,pgm,No,ATPnarrow_T,0.16303069970725909,0.04291832779077611,3.798626556515028,6,0.008982220133105567,0.061735327497221555,NA,0,0
P72776,pdxJ,No,ATPnarrow_T,-0.23218826429803374,0.16707042451090517,-1.3897628199470944,6,0.2139734881111912,0.34932275073415225,NA,0,0
P74741,purH,No,ATPnarrow_T,0.6966870377692183,0.12379497217199756,5.627749055924979,6,0.0013461148041633564,0.021268613905781032,NA,0,0
P74022,hoxU,No,ATPnarrow_T,0.2737348046685232,0.09460693874301171,2.89339036127245,6,0.02757124842102021,0.10339580820809229,NA,0,0
Q55460,cmpA,No,ATPnarrow_T,0.07621211128887521,0.07617493863641567,1.0004879905796442,6,0.35569995421328193,0.483792068514664,NA,0,0
P73637,hpcE,No,ATPnarrow_T,-0.076722330695094,0.13317573913894748,-0.5760984034415351,6,0.5854936914488353,0.6879885825148213,NA,0,0
Q55953,NA,No,ATPnarrow_T,0.14112526871547454,0.14119282245058748,0.9995215497931095,6,0.35613125978294646,0.483792068514664,NA,0,0
P29107,ilvC,No,ATPnarrow_T,0.29246503910830446,0.06439290081397524,4.541883273021155,6,0.003925411160780712,0.03949095280897715,NA,0,0
P73317,rplB,No,ATPnarrow_T,-0.23394768195355084,0.10936607751163573,-2.139124738460704,6,0.07624246433567672,0.17477904212665177,NA,0,0
P73565,NA,No,ATPnarrow_T,0.035874013186733576,0.16818824538115063,0.21329679196923287,6,0.8381583709408618,0.8874852663348871,NA,0,0
P73821,serA,No,ATPnarrow_T,0.08511823065304584,0.11425745483504211,0.744968726775284,6,0.48443790458489167,0.6059899244929157,NA,0,0
P74607,NA,No,ATPnarrow_T,-0.23759794663157557,0.2188986224556162,-1.0854245858936404,6,0.31940736770339373,0.4512123337433086,NA,0,0
Q55770,NA,No,ATPnarrow_T,-0.043057803366556825,0.07696125869781532,-0.5594737416603491,6,0.5960892173282186,0.6945554466375174,NA,0,0
P73257,argH,No,ATPnarrow_T,-0.02786186257401627,0.08130382163670166,-0.3426882280947916,6,0.7435195456369457,0.8149355105327035,NA,0,0
P74135,NA,No,ATPnarrow_T,-0.21757509073404271,0.17495159649735811,-1.243630210241198,6,0.26002075148727277,0.3962037266727435,NA,0,0
P52415,glgC,No,ATPnarrow_T,-0.11995880614316012,0.07020300421996527,-1.7087417764529889,6,0.13835946401644428,0.26411741551094475,NA,0,0
Q55498,purE,No,ATPnarrow_T,0.46423536394521553,0.12842091896800348,3.6149512686549254,6,0.011164488313510912,0.07121695340357583,NA,0,0
P54899,argC,No,ATPnarrow_T,0.48601131154347077,0.17944923372325572,2.7083498851435115,6,0.035183159111034756,0.11674103522545508,NA,0,0
P74668,degT,No,ATPnarrow_T,0.1697770157585895,0.06000375660217722,2.8294397779826537,6,0.029979828395678698,0.10765483832993714,NA,0,0
P74079,NA,No,ATPnarrow_T,1.1524034762158157,0.1473097912038753,7.8229930732907,6,2.3031240683124565e-4,0.007167601267142099,NA,0,0
Q55765,NA,No,ATPnarrow_T,-0.0980653361365883,0.09864264373800383,-0.9941474845002242,6,0.3585372184578324,0.4864170718047475,NA,0,0
Q55457,NA,No,ATPnarrow_T,0.3588659406627196,0.13355952433216836,2.686936348846259,6,0.036200060656663036,0.11754418804925977,NA,0,0
Q55361,NA,No,ATPnarrow_T,0.15515429070855574,0.06927666608521468,2.2396327576980415,6,0.06638058066318342,0.16220262675118371,NA,0,0
Q55424,NA,No,ATPnarrow_T,0.16081078383172534,0.09426307706202962,1.7059785108214125,6,0.13888844461231686,0.2646353109774572,NA,0,0
P73600,NA,No,ATPnarrow_T,-0.0066708614086588985,0.04507381526886115,-0.1479985967211301,6,0.8871923032742042,0.9243530757455314,NA,0,0
P80046,icd,No,ATPnarrow_T,-0.20154709354265446,0.10439333650271726,-1.9306509428157648,6,0.10175233051445653,0.2089992868766937,NA,0,0
P72663,ispE,No,ATPnarrow_T,0.5836318898478343,0.13050397044783218,4.472138953666057,6,0.004227752990070277,0.040578526362637146,NA,0,0
Q55759,folE,No,ATPnarrow_T,1.17260505982022,0.04674174055900569,25.086893337657173,6,2.6412172982048787e-7,4.86072915491705e-5,NA,0,0
P73328,NA,No,ATPnarrow_T,0.16942333522782602,0.0922691484894689,1.836186179253221,6,0.11598956922068737,0.22971108556505027,NA,0,0
P74667,dapF,No,ATPnarrow_T,0.19769539922258214,0.08387551340474887,2.3570097063798,6,0.05651447844056401,0.14745226108969148,NA,0,0
P32422,psaC,No,ATPnarrow_T,-0.02168774147162217,0.1265243537831414,-0.17141159644880896,6,0.8695350259283092,0.9159102273111523,NA,0,0
P74070,tsf,No,ATPnarrow_T,0.28010106047560424,0.10861560206393982,2.578828963363057,6,0.04183526632957868,0.12636711329552147,NA,0,0
P72740,lpdA,No,ATPnarrow_T,-0.21672868409889412,0.08861692562017134,-2.445680467722765,6,0.05008369428391446,0.1371625440788804,NA,0,0
P74506,NA,No,ATPnarrow_T,0.276616409293783,0.1077761784962821,2.56658208848373,6,0.04253016431542722,0.1273425036499818,NA,0,0
P74494,ndk,No,ATPnarrow_T,-0.0952499965806379,0.05869677737604283,-1.6227466112903555,6,0.15577001142452707,0.2846544514821874,NA,0,0
Q55828,dapL,No,ATPnarrow_T,0.12455654404428579,0.05231826720865746,2.380746738945409,6,0.05471236596642659,0.1460763775159478,NA,0,0
P72781,rre1,No,ATPnarrow_T,0.17399715598565377,0.1209622598106161,1.4384416780743965,6,0.20035630885435785,0.3325586076017377,NA,0,0
P52986,hom,No,ATPnarrow_T,0.34455998796152737,0.1541470234115202,2.235268514019043,6,0.06678019017327985,0.16246429366195403,NA,0,0
P73918,ilvB,No,ATPnarrow_T,-0.061852392890024456,0.04771793131557017,-1.2962085988384469,6,0.2425255309353047,0.37681349511430856,NA,0,0
Q55497,argF,No,ATPnarrow_T,0.6718133122926152,0.22211659123121663,3.0245976159127976,6,0.02325903370904836,0.09478979213965343,NA,0,0
P74001,NA,No,ATPnarrow_T,0.2400334974426369,0.1500572099668369,1.5996132241542078,6,0.1608014007832559,0.29074478627535877,NA,0,0
P73375,ilvA,No,ATPnarrow_T,0.3288469424847213,0.10537203292517458,3.1208180515814647,6,0.020563481255844618,0.09304509725534203,NA,0,0
Q55972,NA,No,ATPnarrow_T,0.27505209823590454,0.12099217283865886,2.273304890579014,6,0.06337948780062286,0.1587578877347309,NA,0,0
Q55535,NA,No,ATPnarrow_T,0.3031982133618734,0.28814344994527624,1.0522474601433984,6,0.3332063020390139,0.46165590165698134,NA,0,0
P73456,ftsZ,No,ATPnarrow_T,-0.6661586780681888,0.2361309170299083,-2.8211412823328565,6,0.030308631154340793,0.10771578050271931,NA,0,0
P52981,glgB,No,ATPnarrow_T,0.1939717306913188,0.035871993159521595,5.407330722570468,6,0.0016524123913150834,0.02434442430776867,NA,0,0
P74601,NA,No,ATPnarrow_T,0.7231621354661882,0.3078094700724568,2.3493823477749385,6,0.05710663446813102,0.14810230706760244,NA,0,0
P73303,rplO,No,ATPnarrow_T,-0.8473454476342671,0.2487703593284893,-3.4061350794424357,6,0.014386875411323441,0.07735770181900091,NA,0,0
P73213,NA,No,ATPnarrow_T,-0.32321219510045285,0.26237397544852276,-1.2318759684451495,6,0.26408012377484,0.3976690426931975,NA,0,0
P73334,rpoC2,No,ATPnarrow_T,0.033608436441942065,0.14804996823152888,0.22700738705585738,6,0.8279548728958233,0.8802377375403836,NA,0,0
Q55366,nirA,No,ATPnarrow_T,0.0323416245012588,0.05042560187074459,0.6413730982162541,6,0.5449859479152093,0.6561554144301522,NA,0,0
Q54714,cpcB,No,ATPnarrow_T,0.2710619013120925,0.10878217337689809,2.4917860426721123,6,0.047048326179363054,0.13310917627053953,NA,0,0
P74410,rpsP,No,ATPnarrow_T,-0.8512047276751558,0.1606459606202818,-5.2986376027664015,6,0.0018322080361801163,0.024758916488907625,NA,0,0
P74018,hoxH,No,ATPnarrow_T,0.1802701801852141,0.09968820748434241,1.8083400708506905,6,0.1205518524272211,0.2371776866719465,NA,0,0
P74172,rfbM,No,ATPnarrow_T,0.06413438205952014,0.1048360030481841,0.611759130401443,6,0.5631442834848563,0.6682113553690177,NA,0,0
P73681,NA,No,ATPnarrow_T,-0.011221420425474934,0.21466175901877654,-0.05227489272783511,6,0.9600066195328991,0.9735609639693761,NA,0,0
P26533,atpC,No,ATPnarrow_T,0.16184506144635424,0.061942400368353696,2.6128316062004067,6,0.03996838540334924,0.12289680182407087,NA,0,0
P23349,rplL,No,ATPnarrow_T,-0.0102129021287083,0.1288388978602844,-0.07926877905912688,6,0.9393965119481646,0.9571033906456002,NA,0,0
P72864,ccmA,No,ATPnarrow_T,1.8810525957119792,0.16613759119672503,11.322257546665691,6,2.841376606554924e-5,0.0017165257499599453,NA,0,0
P74689,ilvD,No,ATPnarrow_T,0.17380440597063793,0.08164608404501969,2.1287537302438424,6,0.07734239066695725,0.17651252269992246,NA,0,0
P52231,trxA,No,ATPnarrow_T,-0.6600887621803262,0.19271609154974434,-3.4251875744892972,6,0.014053930725827612,0.0767733343373668,NA,0,0
Q55426,NA,No,ATPnarrow_T,0.11752734209598958,0.09903173023682156,1.1867645028006495,6,0.28017479879027984,0.4128257078301541,NA,0,0
Q55390,NA,No,ATPnarrow_T,0.40354663242779215,0.16338373646742652,2.4699314702491604,6,0.04846221470508194,0.13515534468563595,NA,0,0
P73588,NA,No,ATPnarrow_T,0.1421158126053531,0.036438357063100765,3.900170700870222,6,0.007982399618124525,0.05897787343750998,NA,0,0
P72762,gltD,No,ATPnarrow_T,-0.06610063855428705,0.08861236634689804,-0.7459527521871778,6,0.4838854559978576,0.6059899244929157,NA,0,0
P74373,dfa3,No,ATPnarrow_T,-0.002845840943709382,0.026413879947765694,-0.1077403603460425,6,0.9177141286186181,0.9443811724361932,NA,0,0
Q55835,futA2,No,ATPnarrow_T,0.16838122032950809,0.03286031254487211,5.124151515588192,6,0.0021693933019748535,0.027505764458372526,NA,0,0
P73133,argD,No,ATPnarrow_T,0.22359654211393176,0.05233067817168764,4.272762171748497,6,0.005247129743170431,0.045838771594691456,NA,0,0
Q55660,NA,No,ATPnarrow_T,0.18713540779897747,0.14082392454211184,1.32886090490268,6,0.2321935146408176,0.3658869709452907,NA,0,0
P74421,pgk,No,ATPnarrow_T,0.641192912464427,0.07540944871552886,8.502819253900578,6,1.4485911490313974e-4,0.00551001151872313,NA,0,0
P73243,NA,No,ATPnarrow_T,-0.2530391400655872,0.06960918916825604,-3.6351398872633465,6,0.010897984791778503,0.07041530362004611,NA,0,0
Q55247,glnB,No,ATPnarrow_T,-2.5217454601392686,0.08548290396640079,-29.499997579989152,6,1.0058615762531531e-7,3.443399462706627e-5,NA,0,0
P48959,rpmI,No,ATPnarrow_T,-1.8280440118224317,0.7556572544417856,-2.419144395262682,6,0.0519235361866508,0.141446874439497,NA,0,0
P73392,NA,No,ATPnarrow_T,0.2578540679894488,0.27334571518027756,0.9433258092938767,6,0.3819307326321082,0.5061198224686131,NA,0,0
P74024,hoxF,No,ATPnarrow_T,0.43987399268382604,0.05414740904031,8.123638794173184,6,1.868474362825001e-4,0.006190074743939601,NA,0,0
Q59975,aroA,No,ATPnarrow_T,0.12063365431107262,0.038292418055004634,3.150327413060988,6,0.019806492888026828,0.09121644930943297,NA,0,0
P72644,purL,No,ATPnarrow_T,0.24712258656233166,0.17694021414135755,1.396644554555051,6,0.21199839532564235,0.34724458054136315,NA,0,0
P26527,atpD,No,ATPnarrow_T,0.034849055154461434,0.03636204861219091,0.958390863125841,6,0.3748749572465764,0.49999555986004407,NA,0,0
P72586,rfbD,No,ATPnarrow_T,-0.23827387587522658,0.028228885050670303,-8.440782391778123,6,1.5091643816123046e-4,0.005535399356842274,NA,0,0
P73733,NA,No,ATPnarrow_T,0.33223406674433287,0.2951757173258838,1.1255467412908338,6,0.3033552585563499,0.43633872624281705,NA,0,0
P72775,NA,No,ATPnarrow_T,0.658387169206368,0.1738402714135329,3.787310982966601,6,0.009102012223791034,0.061735327497221555,NA,0,0
P73058,hisD,No,ATPnarrow_T,0.251673122551546,0.1233391915863112,2.040495963324264,6,0.08738436802727567,0.1893327973924306,NA,0,0
P73418,hup,No,ATPnarrow_T,0.0040177595143750305,0.0987706812991689,0.04067765314087023,6,0.968872672536742,0.9793624357236556,NA,0,0
P73946,NA,No,ATPnarrow_T,0.2943190747614773,0.07137204501873806,4.123730442138887,6,0.006190311231928369,0.05065817570201423,NA,0,0
P73594,NA,No,ATPnarrow_T,-0.04557573973738633,0.07354832186088456,-0.6196706951872007,6,0.5582571101645843,0.6643453674843894,NA,0,0
P74371,cpcT,No,ATPnarrow_T,0.27594584921050536,0.10466355040523968,2.636503808079216,6,0.03872111256548694,0.12161034435704919,NA,0,0
P72662,cysM,No,ATPnarrow_T,-0.11517375770744279,0.07159253752657668,-1.6087397050940935,6,0.1587981845385913,0.2886473195064306,NA,0,0
Q55557,NA,No,ATPnarrow_T,0.056368160657640214,0.10509340319301501,0.5363625017843813,6,0.6110009639394978,0.7082370089908173,NA,0,0
P73126,NA,No,ATPnarrow_T,-0.144254100890787,0.04663703598442528,-3.0931232623565856,6,0.021302684536963934,0.09476312268503026,NA,0,0
P24602,bfr,No,ATPnarrow_T,-0.12009987461000114,0.14417091098412563,-0.8330381891200306,6,0.436720751118282,0.5592421588509671,NA,0,0
P73304,rpsE,No,ATPnarrow_T,-1.1962562250998894,0.13709425674662756,-8.725793869766296,6,1.252906641888707e-4,0.005387691853705023,NA,0,0
P54206,cbbS,No,ATPnarrow_T,0.19504044228860826,0.10444479052439265,1.8674023023011126,6,0.11107810324755496,0.22368080791223321,NA,0,0
P73832,cphB,No,ATPnarrow_T,0.1596073998969628,0.05165353323702922,3.089960935770875,6,0.021388914823002203,0.09476312268503026,NA,0,0
P73911,katG,No,ATPnarrow_T,0.2482326581024549,0.07770909817649951,3.1943834625213094,6,0.018732357905243857,0.089479681714816,NA,0,0
Q55128,aspC,No,ATPnarrow_T,0.19984467630435732,0.05698509228893694,3.5069641598730037,6,0.012718225906117153,0.0757404016898937,NA,0,0
P73319,rplD,No,ATPnarrow_T,0.4413536723182427,0.18596163446867908,2.3733587499338658,6,0.055266727356687806,0.14628589947247003,NA,0,0
P74266,rplU,No,ATPnarrow_T,0.42949285651218133,0.10458730711186551,4.1065485704952724,6,0.0063107678422607005,0.05065817570201423,NA,0,0
P74510,odhB,No,ATPnarrow_T,0.3781544008854891,0.15928589406597826,2.3740608237968184,6,0.05521379502148083,0.14628589947247003,NA,0,0
P36237,rplK,No,ATPnarrow_T,0.19165293222545676,0.0659244101748234,2.90716188005652,6,0.027080395831177606,0.10338872311754424,NA,0,0
P72765,NA,No,ATPnarrow_T,0.1306050667113479,0.14095356130697886,0.9265822409900429,6,0.3898930539129841,0.513645875408205,NA,0,0
P73754,NA,No,ATPnarrow_T,0.41783425111111205,0.099904630085738,4.18233119678765,6,0.0057984459659099485,0.04962503339157931,NA,0,0
P74008,ahcY,No,ATPnarrow_T,0.4557494352509909,0.04376601004119025,10.413319258988052,6,4.595483703173642e-5,0.002483979875347016,NA,0,0
P74109,NA,No,ATPnarrow_T,-0.2036297180992928,0.10448282726428465,-1.9489300149221702,6,0.09920601916243132,0.20422374993130338,NA,0,0
P74107,NA,No,ATPnarrow_T,-0.23656745652164504,0.13706235960649557,-1.7259841228534767,6,0.13510265795012755,0.25886274200518844,NA,0,0
P52761,NA,No,ATPnarrow_T,0.30703501173841846,0.2895160968458321,1.0605110219550768,6,0.3297244488837927,0.45822328687910024,NA,0,0
P73138,frmA,No,ATPnarrow_T,0.1194665477831928,0.09687686193564313,1.2331793722071258,6,0.26362727983538714,0.3975700681217953,NA,0,0
Q55013,psbV,No,ATPnarrow_T,0.08107391331248787,0.06210756205583762,1.3053790976306332,6,0.23958314862508656,0.37337161401815466,NA,0,0
P73902,NA,No,ATPnarrow_T,0.257412950757986,0.05372367633825746,4.7914247181680345,6,0.0030271926378881986,0.033073689777778505,NA,0,0
P74615,NA,No,ATPnarrow_T,0.08564751130883574,0.08368150731817352,1.0234938883591937,6,0.3455556039776142,0.4738125571228435,NA,0,0
P73204,cpcC2,No,ATPnarrow_T,0.1782787730556801,0.1290971242704921,1.3809662613563694,6,0.21652253600049876,0.35181246313087994,NA,0,0
P74351,NA,No,ATPnarrow_T,-1.1114448090071596,0.3617668943764313,-3.072267878250523,6,0.02187843325367922,0.09476312268503026,NA,0,0
P74534,NA,No,ATPnarrow_T,-0.18238346827871108,0.20556485087189258,-0.887230805778036,6,0.40910716140705383,0.5339125552178784,NA,0,0
P73202,cpcD,No,ATPnarrow_T,0.022446816466502255,0.15061054179272698,0.14903881361368435,6,0.886406214338757,0.9243530757455314,NA,0,0
P74485,NA,No,ATPnarrow_T,-0.01062049259162051,0.10649397454497442,-0.0997285774805529,6,0.9238085123184381,0.9465986298782753,NA,0,0
P73481,NA,No,ATPnarrow_T,0.7665935007068193,0.20989311678318268,3.6523041462989094,6,0.01067694272210451,0.06984216672357536,NA,0,0
Q55171,NA,No,ATPnarrow_T,0.19205095789188067,0.12698403425994959,1.5124023977591725,6,0.18119083581848106,0.3143293722729393,NA,0,0
P72874,infC,No,ATPnarrow_T,-0.7401634453685169,0.19024109992251795,-3.890660039654802,6,0.008070573461895325,0.059203421038332135,NA,0,0
P74725,NA,No,ATPnarrow_T,0.24002225159155874,0.06941239461490474,3.4579163119668457,6,0.013501630130086983,0.0767733343373668,NA,0,0
P74390,amiC,No,ATPnarrow_T,0.3037990806954365,0.1854878154487313,1.6378384745137415,6,0.1525691424644937,0.2803014477836047,NA,0,0
Q55781,ftrV,No,ATPnarrow_T,-0.14032562392716766,0.274250346686528,-0.5116698141773429,6,0.627161898737755,0.7212712989962758,NA,0,0
P74142,rps1b,No,ATPnarrow_T,0.11604348356762115,0.04642163178348868,2.4997717466902074,6,0.04654260260965515,0.13310917627053953,NA,0,0
P73495,menB,No,ATPnarrow_T,0.4956381270451779,0.17569150536156647,2.821070523729496,6,0.03031145137807778,0.10771578050271931,NA,0,0
P74177,rpoC1,No,ATPnarrow_T,0.08223369614030115,0.040400523758213236,2.03546113987157,6,0.08799574120741416,0.19004689363275284,NA,0,0
Q55778,gltX,No,ATPnarrow_T,1.5038479017455624,0.07647471144323226,19.66464303512776,6,1.1210661541305456e-6,1.6159523295877776e-4,NA,0,0
P74106,hisF,No,ATPnarrow_T,0.43304592515357304,0.22032285885425254,1.9655061095591564,6,0.09695229805363148,0.2019675661279504,NA,0,0
P73593,NA,No,ATPnarrow_T,0.14312616982041093,0.09851791124721958,1.4527933855728221,6,0.19649638501680133,0.3305022974783613,NA,0,0
P77973,argG,No,ATPnarrow_T,0.914280161705462,0.09802017486996169,9.327469196197521,6,8.602582057681829e-5,0.00441742588661962,NA,0,0
P72673,NA,No,ATPnarrow_T,0.3058933283779084,0.11449685499142151,2.671630835631485,6,0.03694612071102843,0.11823127946964473,NA,0,0
Q59994,tpiA,No,ATPnarrow_T,0.1814315850328522,0.08672900356312452,2.0919366945199562,6,0.0813800166316645,0.18258646709316112,NA,0,0
P73152,NA,No,ATPnarrow_T,-0.0692305986621761,0.21838451746284754,-0.31701239385687624,6,0.7619748889701468,0.8263444677638234,NA,0,0
P48939,rpsD,No,ATPnarrow_T,-0.6115351674523091,0.10008161902574328,-6.110364454585894,6,8.763758439496172e-4,0.01875079149450535,NA,0,0
P73093,cpcG,No,ATPnarrow_T,-0.18122301422199855,0.2566578103383801,-0.7060880554660403,6,0.5066109230689451,0.6223968845478329,NA,0,0
P73107,NA,No,ATPnarrow_T,-0.7149093929356477,0.22814656329265826,-3.1335531976372026,6,0.020232990879804458,0.09235236281581857,NA,0,0
P73309,rplX,No,ATPnarrow_T,-2.8009240143598033,1.2853302062714969,-2.179147428958945,6,0.07214608171598136,0.1693101253244063,NA,0,0
Q55167,proA2,No,ATPnarrow_T,0.36397895396843133,0.13713650767936306,2.6541360876670814,6,0.037819042449363405,0.11990918884019648,NA,0,0
P72659,pnp,No,ATPnarrow_T,0.5062482462534855,0.058854415581395585,8.601703733738463,6,1.3577486821336748e-4,0.005387691853705023,NA,0,0
Q55867,NA,No,ATPnarrow_T,-0.42177254022208566,0.20588253003366463,-2.0486077189410876,6,0.08640842118646574,0.18841071880785631,NA,0,0
Q55665,hemL,No,ATPnarrow_T,0.23755489082422454,0.087750197505201,2.7071721497851278,6,0.03523828716639832,0.11674103522545508,NA,0,0
P54224,hemE,No,ATPnarrow_T,0.5660937793031495,0.09700524763804184,5.835702635546375,6,0.0011152382839658692,0.01960220816111163,NA,0,0
P73104,NA,No,ATPnarrow_T,0.050775742671172075,0.1285691597347019,0.39492941212298577,6,0.7065521148446292,0.7887271977667764,NA,0,0
P74208,pyrG,No,ATPnarrow_T,0.39499681941095566,0.061746102911333055,6.397113352694795,6,6.873167517955636e-4,0.015345093567261821,NA,0,0
P74185,NA,No,ATPnarrow_T,0.07709197116283414,0.08355605659759718,0.922637739285689,6,0.39178732647177306,0.5145339952512927,NA,0,0
P74229,rpsG,No,ATPnarrow_T,-1.5730419123948063,0.11559902534648354,-13.60774373036405,6,9.77729509266112e-6,7.724063123202285e-4,NA,0,0
Q55679,aspC,No,ATPnarrow_T,0.32889899771581776,0.07548361241855013,4.357223868567672,6,0.004784885682527662,0.04331542415002727,NA,0,0
P74582,acnB,No,ATPnarrow_T,0.2556245417458748,0.05488361794845878,4.657574542296608,6,0.0034761319962179904,0.036428444490978325,NA,0,0
P73308,rplE,No,ATPnarrow_T,-3.753614694127972,0.10670242626390566,-35.17834435033565,6,3.516714475182425e-8,1.8058328830061754e-5,NA,0,0
Q55590,NA,No,ATPnarrow_T,0.19362075755988645,0.19567635336008307,0.9894949197238262,6,0.36063058857626773,0.4866854329406399,NA,0,0
Q55356,psb28,No,ATPnarrow_T,-0.20070616961358373,0.1011337438745695,-1.9845618477499292,6,0.09442502083695525,0.1989534769405947,NA,0,0
P74251,NA,No,ATPnarrow_T,-0.062301809005126496,0.12059340375147604,-0.5166270050186218,6,0.6238988418466604,0.7191291925662405,NA,0,0
P74267,rpmA,No,ATPnarrow_T,-0.4185290294581378,0.30688720287079047,-1.3637878202251144,6,0.22158012045280318,0.3559957557311944,NA,0,0
Q55729,metG,No,ATPnarrow_T,0.4647323775224089,0.15307343820793282,3.0360092708646356,6,0.0229201247540316,0.09478979213965343,NA,0,0
P73589,dctP,No,ATPnarrow_T,0.26931100653476,0.11158515572302122,2.4135020898590565,6,0.05232381191562663,0.14178510511173759,NA,0,0
P72709,NA,No,ATPnarrow_T,-0.5414656444184756,0.17837867605652855,-3.0354841530883663,6,0.022935601660941884,0.09478979213965343,NA,0,0
P73043,gad,No,ATPnarrow_T,0.37530546484177907,0.12227573158819487,3.069337308123806,6,0.021960684711818113,0.09476312268503026,NA,0,0
Q55480,NA,No,ATPnarrow_T,-0.2000392934524142,0.1287706633739158,-1.5534539328383612,6,0.1713065604760473,0.3038546418115727,NA,0,0
P73302,adk1,No,ATPnarrow_T,0.6048448688606163,0.1418242870658052,4.264748170953073,6,0.005293533629576075,0.045838771594691456,NA,0,0
P73807,hisC,No,ATPnarrow_T,0.2624307202991673,0.11610365319887453,2.26031406479216,6,0.06452030104763273,0.1592844932113433,NA,0,0
P72802,mom72,No,ATPnarrow_T,-0.38123449287645145,0.15011786987102646,-2.539567695731284,6,0.04410662047117064,0.12942142635397785,NA,0,0
P72839,NA,No,ATPnarrow_T,0.2440100097004445,0.16537406734995713,1.4755034668409137,6,0.1905287425320008,0.32342647699233856,NA,0,0
P73971,pepA,No,ATPnarrow_T,-0.02379348931143234,0.10345580903622006,-0.22998698220128166,6,0.8257422219530142,0.8787950900992183,NA,0,0
P74394,NA,No,ATPnarrow_T,-0.06251341777388786,0.1104517309739787,-0.5659795208516504,6,0.5919296580426614,0.6915947199201516,NA,0,0
P73120,NA,No,ATPnarrow_T,0.640707825508667,0.162911411734712,3.9328603115416354,6,0.007687425733144737,0.058051369323085626,NA,0,0
Q55561,NA,No,ATPnarrow_T,-0.04028207931424033,0.14729440292408036,-0.27348004075214477,6,0.7936544186948546,0.8535510893921568,NA,0,0
P27179,atpA,No,ATPnarrow_T,0.3261764306894314,0.05176157225511645,6.301517061379256,6,7.446069470848915e-4,0.01627045392885497,NA,0,0
P74375,NA,No,ATPnarrow_T,-0.4909034065190836,0.2457681497511286,-1.9974248372548906,6,0.09275671358458992,0.1964147316523172,NA,0,0
P73530,rps1A,No,ATPnarrow_T,-0.46897962854114983,0.10176470616154609,-4.6084703256222195,6,0.0036593288479194186,0.03758130726813243,NA,0,0
Q55113,NA,No,ATPnarrow_T,0.26545863615939336,0.12081007941018813,2.197321924258306,6,0.0703613068506237,0.16727097716571884,NA,0,0
P77968,sodB,No,ATPnarrow_T,0.8409645826935768,0.31968842150685256,2.6305756671752047,6,0.03902952357931033,0.12183380156824228,NA,0,0
P73335,dtd3,No,ATPnarrow_T,-0.3738010018662301,0.06438124941787099,-5.806053862671236,6,0.0011452117718273591,0.01960220816111163,NA,0,0
Q55432,NA,No,ATPnarrow_T,-0.2978446319760422,0.13533961260582714,-2.2007202934997787,6,0.07003266152820942,0.1671224779441226,NA,0,0
P74392,NA,No,ATPnarrow_T,-0.4521437895304045,0.2019930184017457,-2.238412956586112,6,0.06649202128748621,0.16220262675118371,NA,0,0
Q55513,dapA,No,ATPnarrow_T,0.43493540725190244,0.08838005610347226,4.921194061505181,6,0.0026536101594847317,0.030620872289784485,NA,0,0
Q55558,NA,No,ATPnarrow_T,0.21848014263542231,0.13622571477904863,1.6038098459588654,6,0.1598772893212037,0.2900953641923608,NA,0,0
P48949,rpsU,No,ATPnarrow_T,-2.417844190545488,0.8001925988981445,-3.021577797488792,5,0.029363226193296565,0.10618321584688582,NA,0.125,0
Q55862,NA,No,ATPnarrow_T,-0.38442074071508,0.16782662363956963,-2.2905825808703364,6,0.0618945700496174,0.156086335936744,NA,0,0
P73922,NA,No,ATPnarrow_T,-1.2445005251902443,0.144798802300243,-8.594687976836642,6,1.3639726211911452e-4,0.005387691853705023,NA,0,0
Q55376,NA,No,ATPnarrow_T,0.4073603920212045,0.16171367099042583,2.519022600416523,6,0.045346929344055376,0.13142991404504514,NA,0,0
P74309,fda,No,ATPnarrow_T,0.009009044675320235,0.6307589276520876,0.014282865101656429,6,0.9890673925441233,0.9929347137270915,NA,0,0
P73196,lig,No,ATPnarrow_T,-0.4958720784767762,0.19887375479944924,-2.4934012986119245,6,0.046945568253726755,0.13310917627053953,NA,0,0
P74457,pyrH,No,ATPnarrow_T,0.5846627170994935,0.15335842298444868,3.812393905216287,6,0.008838831351221543,0.061735327497221555,NA,0,0
P72897,NA,No,ATPnarrow_T,-0.4101428376070556,0.1817164863984053,-2.2570480297964584,6,0.06481045015476639,0.15961710385838146,NA,0,0
